,Subdistrict Name,State Name,District Name
695,Jhadol,RAJASTHAN,Udaipur
696,Girwa,RAJASTHAN,Udaipur
697,Vallabhnagar,RAJASTHAN,Udaipur
698,Dhariawad,RAJASTHAN,Udaipur
699,Salumbar,RAJASTHAN,Udaipur
700,Sarada,RAJASTHAN,Udaipur
701,Kherwara,RAJASTHAN,Udaipur
703,Dungarpur,RAJASTHAN,Dungarpur
704,Aspur,RAJASTHAN,Dungarpur
705,Sagwara,RAJASTHAN,Dungarpur
706,Simalwara,RAJASTHAN,Dungarpur
708,Ghatol,RAJASTHAN,Banswara
709,Garhi,RAJASTHAN,Banswara
710,Banswara,RAJASTHAN,Banswara
711,Bagidora,RAJASTHAN,Banswara
712,Kushalgarh,RAJASTHAN,Banswara
714,Rashmi,RAJASTHAN,Chittaurgarh
715,Gangrar,RAJASTHAN,Chittaurgarh
716,Begun,RAJASTHAN,Chittaurgarh
717,Rawatbhata,RAJASTHAN,Chittaurgarh
718,Chittaurgarh,RAJASTHAN,Chittaurgarh
719,Kapasan,RAJASTHAN,Chittaurgarh
720,Dungla,RAJASTHAN,Chittaurgarh
721,Bhadesar,RAJASTHAN,Chittaurgarh
722,Nimbahera,RAJASTHAN,Chittaurgarh
723,Chhoti Sadri,RAJASTHAN,Chittaurgarh
724,Bari Sadri,RAJASTHAN,Chittaurgarh
725,Pratapgarh,RAJASTHAN,Chittaurgarh
726,Arnod,RAJASTHAN,Chittaurgarh
728,Pipalda,RAJASTHAN,Kota
729,Digod,RAJASTHAN,Kota
730,Ladpura,RAJASTHAN,Kota
731,Ramganj Mandi,RAJASTHAN,Kota
732,Sangod,RAJASTHAN,Kota
734,Mangrol,RAJASTHAN,Baran
735,Antah,RAJASTHAN,Baran
736,Baran,RAJASTHAN,Baran
737,Atru,RAJASTHAN,Baran
738,Kishanganj,RAJASTHAN,Baran
739,Shahbad,RAJASTHAN,Baran
740,Chhabra,RAJASTHAN,Baran
741,Chhipabarod,RAJASTHAN,Baran
743,Khanpur,RAJASTHAN,Jhalawar
744,Jhalrapatan,RAJASTHAN,Jhalawar
745,Aklera,RAJASTHAN,Jhalawar
746,Manohar Thana,RAJASTHAN,Jhalawar
747,Pachpahar,RAJASTHAN,Jhalawar
748,Pirawa,RAJASTHAN,Jhalawar
749,Gangdhar,RAJASTHAN,Jhalawar
752,Behat,UTTAR PRADESH,Saharanpur
753,Saharanpur,UTTAR PRADESH,Saharanpur
754,Nakur,UTTAR PRADESH,Saharanpur
755,Deoband,UTTAR PRADESH,Saharanpur
757,Kairana,UTTAR PRADESH,Muzaffarnagar
758,Shamli **,UTTAR PRADESH,Muzaffarnagar
759,Muzaffarnagar,UTTAR PRADESH,Muzaffarnagar
760,Budhana,UTTAR PRADESH,Muzaffarnagar
761,Jansath,UTTAR PRADESH,Muzaffarnagar
763,Najibabad,UTTAR PRADESH,Bijnor
764,Bijnor,UTTAR PRADESH,Bijnor
765,Nagina,UTTAR PRADESH,Bijnor
766,Dhampur,UTTAR PRADESH,Bijnor
767,Chandpur,UTTAR PRADESH,Bijnor
769,Thakurdwara,UTTAR PRADESH,Moradabad
770,Moradabad,UTTAR PRADESH,Moradabad
771,Bilari,UTTAR PRADESH,Moradabad
772,Sambhal,UTTAR PRADESH,Moradabad
773,Chandausi,UTTAR PRADESH,Moradabad
775,Suar,UTTAR PRADESH,Rampur
776,Bilaspur,UTTAR PRADESH,Rampur
777,Rampur,UTTAR PRADESH,Rampur
778,Shahabad ,UTTAR PRADESH,Rampur
779,Milak ,UTTAR PRADESH,Rampur
781,Dhanaura,UTTAR PRADESH,Jyotiba Phule Nagar
782,Amroha,UTTAR PRADESH,Jyotiba Phule Nagar
783,Hasanpur,UTTAR PRADESH,Jyotiba Phule Nagar
785,Sardhana,UTTAR PRADESH,Meerut
786,Mawana,UTTAR PRADESH,Meerut
787,Meerut,UTTAR PRADESH,Meerut
789,Baraut **,UTTAR PRADESH,Baghpat
790,Baghpat,UTTAR PRADESH,Baghpat
791,Khekada **,UTTAR PRADESH,Baghpat
793,Modinagar,UTTAR PRADESH,Ghaziabad
794,Ghaziabad,UTTAR PRADESH,Ghaziabad
795,Hapur,UTTAR PRADESH,Ghaziabad
796,Garhmukteshwar,UTTAR PRADESH,Ghaziabad
798,Dadri,UTTAR PRADESH,Gautam Buddha Nagar
799,Gautam Buddha Nagar **,UTTAR PRADESH,Gautam Buddha Nagar
800,Jewar **,UTTAR PRADESH,Gautam Buddha Nagar
802,Sikandrabad,UTTAR PRADESH,Bulandshahr
803,Bulandshahr,UTTAR PRADESH,Bulandshahr
804,Siana,UTTAR PRADESH,Bulandshahr
805,Anupshahr,UTTAR PRADESH,Bulandshahr
806,Debai **,UTTAR PRADESH,Bulandshahr
807,Shikarpur **,UTTAR PRADESH,Bulandshahr
808,Khurja ,UTTAR PRADESH,Bulandshahr
810,Khair,UTTAR PRADESH,Aligarh
811,Gabhana **,UTTAR PRADESH,Aligarh
812,Atrauli,UTTAR PRADESH,Aligarh
813,Koil ,UTTAR PRADESH,Aligarh
814,Iglas,UTTAR PRADESH,Aligarh
816,Sasni **,UTTAR PRADESH,Hathras
817,Sikandra Rao ,UTTAR PRADESH,Hathras
818,Hathras,UTTAR PRADESH,Hathras
819,Sadabad,UTTAR PRADESH,Hathras
821,Chhata,UTTAR PRADESH,Mathura
822,Mat,UTTAR PRADESH,Mathura
823,Mathura,UTTAR PRADESH,Mathura
825,Etmadpur,UTTAR PRADESH,Agra
826,Agra,UTTAR PRADESH,Agra
827,Kiraoli,UTTAR PRADESH,Agra
828,Kheragarh,UTTAR PRADESH,Agra
829,Fatehabad,UTTAR PRADESH,Agra
830,Bah,UTTAR PRADESH,Agra
832,Tundla **,UTTAR PRADESH,Firozabad
833,Firozabad,UTTAR PRADESH,Firozabad
834,Jasrana ,UTTAR PRADESH,Firozabad
835,Shikohabad ,UTTAR PRADESH,Firozabad
837,Kasganj,UTTAR PRADESH,Etah
838,Patiyali,UTTAR PRADESH,Etah
839,Aliganj ,UTTAR PRADESH,Etah
840,Etah,UTTAR PRADESH,Etah
841,Jalesar ,UTTAR PRADESH,Etah
843,Mainpuri,UTTAR PRADESH,Mainpuri
844,Karhal,UTTAR PRADESH,Mainpuri
845,Bhogaon ,UTTAR PRADESH,Mainpuri
847,Gunnaur ,UTTAR PRADESH,Budaun
848,Bisauli ,UTTAR PRADESH,Budaun
849,Bilsi **,UTTAR PRADESH,Budaun
850,Sahaswan,UTTAR PRADESH,Budaun
851,Budaun,UTTAR PRADESH,Budaun
852,Dataganj,UTTAR PRADESH,Budaun
854,Baheri,UTTAR PRADESH,Bareilly
855,Meerganj ,UTTAR PRADESH,Bareilly
856,Aonla ,UTTAR PRADESH,Bareilly
857,Bareilly ,UTTAR PRADESH,Bareilly
858,Nawabganj ,UTTAR PRADESH,Bareilly
859,Faridpur ,UTTAR PRADESH,Bareilly
861,Pilibhit ,UTTAR PRADESH,Pilibhit
862,Bisalpur,UTTAR PRADESH,Pilibhit
863,Puranpur,UTTAR PRADESH,Pilibhit
865,Powayan,UTTAR PRADESH,Shahjahanpur
866,Tilhar,UTTAR PRADESH,Shahjahanpur
867,Shahjahanpur,UTTAR PRADESH,Shahjahanpur
868,Jalalabad,UTTAR PRADESH,Shahjahanpur
870,Nighasan,UTTAR PRADESH,Kheri
871,Gola Gokaran Nath,UTTAR PRADESH,Kheri
872,Mohammdi,UTTAR PRADESH,Kheri
873,Lakhimpur,UTTAR PRADESH,Kheri
874,Dhaurahara,UTTAR PRADESH,Kheri
876,Misrikh,UTTAR PRADESH,Sitapur
877,Sitapur,UTTAR PRADESH,Sitapur
878,Laharpur ,UTTAR PRADESH,Sitapur
879,Biswan,UTTAR PRADESH,Sitapur
880,Mahmudabad,UTTAR PRADESH,Sitapur
881,Sidhauli,UTTAR PRADESH,Sitapur
883,Shahabad,UTTAR PRADESH,Hardoi
884,Sawayajpur **,UTTAR PRADESH,Hardoi
885,Hardoi ,UTTAR PRADESH,Hardoi
886,Bilgram,UTTAR PRADESH,Hardoi
887,Sandila ,UTTAR PRADESH,Hardoi
889,Safipur,UTTAR PRADESH,Unnao
890,Hasanganj ,UTTAR PRADESH,Unnao
891,Unnao,UTTAR PRADESH,Unnao
892,Purwa ,UTTAR PRADESH,Unnao
893,Bighapur **,UTTAR PRADESH,Unnao
895,Malihabad,UTTAR PRADESH,Lucknow
896,Bakshi Ka Talab**,UTTAR PRADESH,Lucknow
897,Lucknow,UTTAR PRADESH,Lucknow
898,Mohanlalganj ,UTTAR PRADESH,Lucknow
900,Maharajganj,UTTAR PRADESH,Rae Bareli
901,Tiloi,UTTAR PRADESH,Rae Bareli
902,Rae Bareli ,UTTAR PRADESH,Rae Bareli
903,Lalganj ,UTTAR PRADESH,Rae Bareli
904,Dalmau ,UTTAR PRADESH,Rae Bareli
905,Unchahar **,UTTAR PRADESH,Rae Bareli
906,Salon,UTTAR PRADESH,Rae Bareli
908,Kaimganj,UTTAR PRADESH,Farrukhabad
909,Amritpur **,UTTAR PRADESH,Farrukhabad
910,Farrukhabad ,UTTAR PRADESH,Farrukhabad
912,Chhibramau,UTTAR PRADESH,Kannauj
913,Kannauj,UTTAR PRADESH,Kannauj
914,Tirwa **,UTTAR PRADESH,Kannauj
916,Jaswantnagar **,UTTAR PRADESH,Etawah
917,Saifai **,UTTAR PRADESH,Etawah
918,Etawah,UTTAR PRADESH,Etawah
919,Bharthana,UTTAR PRADESH,Etawah
920,Chakarnagar **,UTTAR PRADESH,Etawah
922,Bidhuna,UTTAR PRADESH,Auraiya
923,Auraiya ,UTTAR PRADESH,Auraiya
925,Rasulabad ,UTTAR PRADESH,Kanpur Dehat
926,Derapur,UTTAR PRADESH,Kanpur Dehat
927,Akbarpur ,UTTAR PRADESH,Kanpur Dehat
928,Bhognipur,UTTAR PRADESH,Kanpur Dehat
929,Sikandra **,UTTAR PRADESH,Kanpur Dehat
931,Bilhaur ,UTTAR PRADESH,Kanpur Nagar
932,Kanpur ,UTTAR PRADESH,Kanpur Nagar
933,Ghatampur ,UTTAR PRADESH,Kanpur Nagar
935,Madhogarh ** ,UTTAR PRADESH,Jalaun 
936,Jalaun,UTTAR PRADESH,Jalaun 
937,Kalpi ,UTTAR PRADESH,Jalaun 
938,Orai,UTTAR PRADESH,Jalaun 
939,Konch,UTTAR PRADESH,Jalaun 
941,Moth,UTTAR PRADESH,Jhansi
942,Garautha,UTTAR PRADESH,Jhansi
943,Tahrauli **,UTTAR PRADESH,Jhansi
944,Mauranipur,UTTAR PRADESH,Jhansi
945,Jhansi,UTTAR PRADESH,Jhansi
947,Talbehat,UTTAR PRADESH,Lalitpur
948,Lalitpur ,UTTAR PRADESH,Lalitpur
949,Mahroni,UTTAR PRADESH,Lalitpur
951,Hamirpur,UTTAR PRADESH,Hamirpur
952,Rath,UTTAR PRADESH,Hamirpur
953,Maudaha,UTTAR PRADESH,Hamirpur
955,Kulpahar,UTTAR PRADESH,Mahoba
956,Charkhari,UTTAR PRADESH,Mahoba
957,Mahoba ,UTTAR PRADESH,Mahoba
959,Banda,UTTAR PRADESH,Banda
960,Baberu,UTTAR PRADESH,Banda
961,Atarra ,UTTAR PRADESH,Banda
962,Naraini,UTTAR PRADESH,Banda
964,Karwi,UTTAR PRADESH,Chitrakoot
965,Mau,UTTAR PRADESH,Chitrakoot
967,Bindki,UTTAR PRADESH,Fatehpur
968,Fatehpur,UTTAR PRADESH,Fatehpur
969,Khaga ,UTTAR PRADESH,Fatehpur
971,Lalganj Ajhara ,UTTAR PRADESH,Pratapgarh
972,Kunda,UTTAR PRADESH,Pratapgarh
973,Pratapgarh,UTTAR PRADESH,Pratapgarh
974,Patti,UTTAR PRADESH,Pratapgarh
976,Sirathu,UTTAR PRADESH,Kaushambi
977,Manjhanpur ,UTTAR PRADESH,Kaushambi
978,Chail,UTTAR PRADESH,Kaushambi
980,Soraon,UTTAR PRADESH,Allahabad 
981,Phulpur ,UTTAR PRADESH,Allahabad 
982,Allahabad **,UTTAR PRADESH,Allahabad 
983,Bara  ,UTTAR PRADESH,Allahabad 
984,Karchhana ,UTTAR PRADESH,Allahabad 
985,Handia,UTTAR PRADESH,Allahabad 
986,Meja,UTTAR PRADESH,Allahabad 
987,Koraon **,UTTAR PRADESH,Allahabad 
989,Fatehpur,UTTAR PRADESH,Barabanki
990,Ramnagar ,UTTAR PRADESH,Barabanki
991,Nawabganj ,UTTAR PRADESH,Barabanki
992,Sirauli Gauspur**,UTTAR PRADESH,Barabanki
993,Ramsanehighat,UTTAR PRADESH,Barabanki
994,Haidergarh,UTTAR PRADESH,Barabanki
996,Rudauli,UTTAR PRADESH,Faizabad
997,Milkipur **,UTTAR PRADESH,Faizabad
998,Sohawal **,UTTAR PRADESH,Faizabad
999,Faizabad,UTTAR PRADESH,Faizabad
1000,Bikapur,UTTAR PRADESH,Faizabad
1002,Tanda,UTTAR PRADESH,Ambedkar Nagar
1003,Allapur **,UTTAR PRADESH,Ambedkar Nagar
1004,Jalalpur ,UTTAR PRADESH,Ambedkar Nagar
1005,Akbarpur,UTTAR PRADESH,Ambedkar Nagar
1007,Musafirkhana ,UTTAR PRADESH,Sultanpur
1008,Gauriganj,UTTAR PRADESH,Sultanpur
1009,Amethi ,UTTAR PRADESH,Sultanpur
1010,Sultanpur,UTTAR PRADESH,Sultanpur
1011,Lambhuwa **,UTTAR PRADESH,Sultanpur
1012,Kadipur ,UTTAR PRADESH,Sultanpur
1014,Nanpara ,UTTAR PRADESH,Bahraich
1015,Mahasi **,UTTAR PRADESH,Bahraich
1016,Bahraich,UTTAR PRADESH,Bahraich
1017,Kaiserganj,UTTAR PRADESH,Bahraich
1019,Bhinga,UTTAR PRADESH,Shrawasti
1020,Ikauna **,UTTAR PRADESH,Shrawasti
1021,Payagpur **,UTTAR PRADESH,Shrawasti
1023,Balrampur,UTTAR PRADESH,Balrampur
1024,Tulsipur,UTTAR PRADESH,Balrampur
1025,Utraula,UTTAR PRADESH,Balrampur
1027,Gonda ,UTTAR PRADESH,Gonda
1028,Colonelganj ,UTTAR PRADESH,Gonda
1029,Tarabganj,UTTAR PRADESH,Gonda
1030,Mankapur ,UTTAR PRADESH,Gonda
1032,Shohratgarh **,UTTAR PRADESH,Siddharthnagar
1033,Naugarh,UTTAR PRADESH,Siddharthnagar
1034,Bansi,UTTAR PRADESH,Siddharthnagar
1035,Itwa,UTTAR PRADESH,Siddharthnagar
1036,Domariyaganj,UTTAR PRADESH,Siddharthnagar
1038,Bhanpur,UTTAR PRADESH,Basti
1039,Harraiya,UTTAR PRADESH,Basti
1040,Basti,UTTAR PRADESH,Basti
1042,Mehdawal **,UTTAR PRADESH,Sant Kabir Nagar
1043,Khalilabad,UTTAR PRADESH,Sant Kabir Nagar
1044,Ghanghata **,UTTAR PRADESH,Sant Kabir Nagar
1046,Nautanwa,UTTAR PRADESH,Maharajganj
1047,Nichlaul,UTTAR PRADESH,Maharajganj
1048,Pharenda,UTTAR PRADESH,Maharajganj
1049,Maharajganj,UTTAR PRADESH,Maharajganj
1051,Campierganj **,UTTAR PRADESH,Gorakhpur
1052,Sahjanwa,UTTAR PRADESH,Gorakhpur
1053,Gorakhpur,UTTAR PRADESH,Gorakhpur
1054,Chauri Chaura,UTTAR PRADESH,Gorakhpur
1055,Bansgaon,UTTAR PRADESH,Gorakhpur
1056,Khajani,UTTAR PRADESH,Gorakhpur
1057,Gola ,UTTAR PRADESH,Gorakhpur
1059,Padrauna,UTTAR PRADESH,Kushinagar
1060,Hata,UTTAR PRADESH,Kushinagar
1061,Kasya **,UTTAR PRADESH,Kushinagar
1062,Tamkuhi Raj,UTTAR PRADESH,Kushinagar
1064,Deoria,UTTAR PRADESH,Deoria
1065,Rudrapur,UTTAR PRADESH,Deoria
1066,Barhaj **,UTTAR PRADESH,Deoria
1067,Salempur,UTTAR PRADESH,Deoria
1068,Bhatpar Rani **,UTTAR PRADESH,Deoria
1070,Burhanpur,UTTAR PRADESH,Azamgarh
1071,Sagri,UTTAR PRADESH,Azamgarh
1072,Azamgarh ,UTTAR PRADESH,Azamgarh
1073,Nizamabad **,UTTAR PRADESH,Azamgarh
1074,Phulpur ,UTTAR PRADESH,Azamgarh
1075,Lalganj,UTTAR PRADESH,Azamgarh
1076,Mehnagar **,UTTAR PRADESH,Azamgarh
1078,Ghosi,UTTAR PRADESH,Mau
1079,Madhuban **,UTTAR PRADESH,Mau
1080,Maunath Bhanjan,UTTAR PRADESH,Mau
1081,Muhammadabad Gohna,UTTAR PRADESH,Mau
1083,Belthara Road **,UTTAR PRADESH,Ballia
1084,Sikanderpur **,UTTAR PRADESH,Ballia
1085,Rasra,UTTAR PRADESH,Ballia
1086,Ballia,UTTAR PRADESH,Ballia
1087,Bansdih,UTTAR PRADESH,Ballia
1088,Bairia,UTTAR PRADESH,Ballia
1090,Shahganj,UTTAR PRADESH,Jaunpur
1091,Badlapur,UTTAR PRADESH,Jaunpur
1092,Machhlishahr,UTTAR PRADESH,Jaunpur
1093,Jaunpur ,UTTAR PRADESH,Jaunpur
1094,Mariahu ,UTTAR PRADESH,Jaunpur
1095,Kerakat,UTTAR PRADESH,Jaunpur
1097,Jakhanian **,UTTAR PRADESH,Ghazipur
1098,Saidpur,UTTAR PRADESH,Ghazipur
1099,Ghazipur,UTTAR PRADESH,Ghazipur
1100,Mohammadabad ,UTTAR PRADESH,Ghazipur
1101,Zamania,UTTAR PRADESH,Ghazipur
1103,Sakaldiha,UTTAR PRADESH,Chandauli
1104,Chandauli,UTTAR PRADESH,Chandauli
1105,Chakia,UTTAR PRADESH,Chandauli
1107,Pindra **,UTTAR PRADESH,Varanasi
1108,Varanasi,UTTAR PRADESH,Varanasi
1110,Bhadohi,UTTAR PRADESH,Sant Ravidas Nagar
1111,Gyanpur,UTTAR PRADESH,Sant Ravidas Nagar
1113,Mirzapur,UTTAR PRADESH,Mirzapur
1114,Lalganj,UTTAR PRADESH,Mirzapur
1115,Marihan,UTTAR PRADESH,Mirzapur
1116,Chunar,UTTAR PRADESH,Mirzapur
1118,Ghorawal **,UTTAR PRADESH,Sonbhadra
1119,Robertsganj,UTTAR PRADESH,Sonbhadra
1120,Dudhi,UTTAR PRADESH,Sonbhadra
1123,Sidhaw,BIHAR,Pashchim Champaran
1124,Ramnagar,BIHAR,Pashchim Champaran
1125,Gaunaha,BIHAR,Pashchim Champaran
1126,Mainatanr,BIHAR,Pashchim Champaran
1127,Narkatiaganj,BIHAR,Pashchim Champaran
1128,Lauria,BIHAR,Pashchim Champaran
1129,Bagaha,BIHAR,Pashchim Champaran
1130,Piprasi,BIHAR,Pashchim Champaran
1131,Madhubani,BIHAR,Pashchim Champaran
1132,Bhitaha,BIHAR,Pashchim Champaran
1133,Thakrahan,BIHAR,Pashchim Champaran
1134,Jogapatti,BIHAR,Pashchim Champaran
1135,Chanpatia,BIHAR,Pashchim Champaran
1136,Sikta,BIHAR,Pashchim Champaran
1137,Majhaulia,BIHAR,Pashchim Champaran
1138,Bettiah,BIHAR,Pashchim Champaran
1139,Bairia,BIHAR,Pashchim Champaran
1140,Nautan,BIHAR,Pashchim Champaran
1142,Raxaul,BIHAR,Purba Champaran
1143,Adapur,BIHAR,Purba Champaran
1144,Ramgarhwa,BIHAR,Purba Champaran
1145,Sugauli,BIHAR,Purba Champaran
1146,Banjaria,BIHAR,Purba Champaran
1147,Narkatia,BIHAR,Purba Champaran
1148,Bankatwa,BIHAR,Purba Champaran
1149,Ghorasahan,BIHAR,Purba Champaran
1150,Dhaka,BIHAR,Purba Champaran
1151,Chiraia,BIHAR,Purba Champaran
1152,Motihari,BIHAR,Purba Champaran
1153,Turkaulia,BIHAR,Purba Champaran
1154,Harsidhi,BIHAR,Purba Champaran
1155,Paharpur,BIHAR,Purba Champaran
1156,Areraj,BIHAR,Purba Champaran
1157,Sangrampur,BIHAR,Purba Champaran
1158,Kesaria,BIHAR,Purba Champaran
1159,Kalyanpur,BIHAR,Purba Champaran
1160,Kotwa,BIHAR,Purba Champaran
1161,Piprakothi,BIHAR,Purba Champaran
1162,Chakia(Pipra),BIHAR,Purba Champaran
1163,Pakri Dayal,BIHAR,Purba Champaran
1164,Patahi,BIHAR,Purba Champaran
1165,Phenhara,BIHAR,Purba Champaran
1166,Madhuban,BIHAR,Purba Champaran
1167,Tetaria,BIHAR,Purba Champaran
1168,Mehsi,BIHAR,Purba Champaran
1170,Purnahiya,BIHAR,Sheohar
1171,Piprarhi,BIHAR,Sheohar
1172,Sheohar,BIHAR,Sheohar
1173,Dumri Katsari,BIHAR,Sheohar
1174,Tariani Chowk,BIHAR,Sheohar
1176,Bairgania,BIHAR,Sitamarhi
1177,Suppi,BIHAR,Sitamarhi
1178,Majorganj,BIHAR,Sitamarhi
1179,Sonbarsa,BIHAR,Sitamarhi
1180,Parihar,BIHAR,Sitamarhi
1181,Sursand,BIHAR,Sitamarhi
1182,Bathnaha,BIHAR,Sitamarhi
1183,Riga,BIHAR,Sitamarhi
1184,Parsauni,BIHAR,Sitamarhi
1185,Belsand,BIHAR,Sitamarhi
1186,Runisaidpur,BIHAR,Sitamarhi
1187,Dumra,BIHAR,Sitamarhi
1188,Bajpatti,BIHAR,Sitamarhi
1189,Charaut,BIHAR,Sitamarhi
1190,Pupri,BIHAR,Sitamarhi
1191,Nanpur,BIHAR,Sitamarhi
1192,Bokhara,BIHAR,Sitamarhi
1194,Madhwapur,BIHAR,Madhubani
1195,Harlakhi,BIHAR,Madhubani
1196,Basopatti,BIHAR,Madhubani
1197,Jainagar,BIHAR,Madhubani
1198,Ladania,BIHAR,Madhubani
1199,Laukaha,BIHAR,Madhubani
1200,Laukahi,BIHAR,Madhubani
1201,Phulparas,BIHAR,Madhubani
1202,Babubarhi,BIHAR,Madhubani
1203,Khajauli,BIHAR,Madhubani
1204,Kaluahi,BIHAR,Madhubani
1205,Benipatti,BIHAR,Madhubani
1206,Bisfi,BIHAR,Madhubani
1207,Madhubani,BIHAR,Madhubani
1208,Pandaul,BIHAR,Madhubani
1209,Rajnagar,BIHAR,Madhubani
1210,Andhratharhi,BIHAR,Madhubani
1211,Jhanjharpur,BIHAR,Madhubani
1212,Ghoghardiha,BIHAR,Madhubani
1213,Lakhnaur,BIHAR,Madhubani
1214,Madhepur,BIHAR,Madhubani
1216,Nirmali,BIHAR,Supaul
1217,Basantpur,BIHAR,Supaul
1218,Chhatapur,BIHAR,Supaul
1219,Pratapganj,BIHAR,Supaul
1220,Raghopur,BIHAR,Supaul
1221,Saraigarh Bhaptiyahi,BIHAR,Supaul
1222,Kishanpur,BIHAR,Supaul
1223,Marauna,BIHAR,Supaul
1224,Supaul,BIHAR,Supaul
1225,Pipra,BIHAR,Supaul
1226,Tribeniganj,BIHAR,Supaul
1228,Narpatganj,BIHAR,Araria
1229,Forbesganj,BIHAR,Araria
1230,Bhargama,BIHAR,Araria
1231,Raniganj,BIHAR,Araria
1232,Araria,BIHAR,Araria
1233,Kursakatta,BIHAR,Araria
1234,Sikti,BIHAR,Araria
1235,Palasi,BIHAR,Araria
1236,Jokihat,BIHAR,Araria
1238,Terhagachh,BIHAR,Kishanganj
1239,Dighalbank,BIHAR,Kishanganj
1240,Thakurganj,BIHAR,Kishanganj
1241,Pothia,BIHAR,Kishanganj
1242,Bahadurganj,BIHAR,Kishanganj
1243,Kochadhamin,BIHAR,Kishanganj
1244,Kishanganj,BIHAR,Kishanganj
1246,Banmankhi,BIHAR,Purnia
1247,Barhara,BIHAR,Purnia
1248,Bhawanipur,BIHAR,Purnia
1249,Rupauli,BIHAR,Purnia
1250,Dhamdaha,BIHAR,Purnia
1251,Krityanand Nagar,BIHAR,Purnia
1252,Purnia East,BIHAR,Purnia
1253,Kasba,BIHAR,Purnia
1254,Srinagar,BIHAR,Purnia
1255,Jalalgarh,BIHAR,Purnia
1256,Amour,BIHAR,Purnia
1257,Baisa,BIHAR,Purnia
1258,Baisi,BIHAR,Purnia
1259,Dagarua,BIHAR,Purnia
1261,Falka,BIHAR,Katihar
1262,Korha,BIHAR,Katihar
1263,Hasanganj,BIHAR,Katihar
1264,Kadwa,BIHAR,Katihar
1265,Balrampur,BIHAR,Katihar
1266,Barsoi,BIHAR,Katihar
1267,Azamnagar,BIHAR,Katihar
1268,Pranpur,BIHAR,Katihar
1269,Dandkhora,BIHAR,Katihar
1270,katihar,BIHAR,Katihar
1271,Mansahi,BIHAR,Katihar
1272,Barari,BIHAR,Katihar
1273,Sameli,BIHAR,Katihar
1274,Kursela,BIHAR,Katihar
1275,Manihari,BIHAR,Katihar
1276,Amdabad,BIHAR,Katihar
1278,Gamharia,BIHAR,Madhepura
1279,Singheshwar,BIHAR,Madhepura
1280,Ghailarh,BIHAR,Madhepura
1281,Madhepura,BIHAR,Madhepura
1282,Shankarpur,BIHAR,Madhepura
1283,Kumarkhand,BIHAR,Madhepura
1284,Murliganj,BIHAR,Madhepura
1285,Gwalpara,BIHAR,Madhepura
1286,Bihariganj,BIHAR,Madhepura
1287,Kishanganj,BIHAR,Madhepura
1288,Puraini,BIHAR,Madhepura
1289,Alamnagar,BIHAR,Madhepura
1290,Chausa,BIHAR,Madhepura
1292,Nauhatta,BIHAR,Saharsa
1293,Satar Kataiya,BIHAR,Saharsa
1294,Mahishi,BIHAR,Saharsa
1295,Kahara,BIHAR,Saharsa
1296,Saur Bazar,BIHAR,Saharsa
1297,Patarghat,BIHAR,Saharsa
1298,Sonbarsa,BIHAR,Saharsa
1299,Simri Bakhtiarpur,BIHAR,Saharsa
1300,Salkhua,BIHAR,Saharsa
1301,Banma Itarhi,BIHAR,Saharsa
1303,Jale,BIHAR,Darbhanga
1304,Singhwara,BIHAR,Darbhanga
1305,Keotiranway,BIHAR,Darbhanga
1306,Darbhanga,BIHAR,Darbhanga
1307,Manigachhi,BIHAR,Darbhanga
1308,Tardih,BIHAR,Darbhanga
1309,Alinagar,BIHAR,Darbhanga
1310,Benipur,BIHAR,Darbhanga
1311,Bahadurpur,BIHAR,Darbhanga
1312,Hanumannagar,BIHAR,Darbhanga
1313,Hayaghat,BIHAR,Darbhanga
1314,Baheri,BIHAR,Darbhanga
1315,Biraul,BIHAR,Darbhanga
1316,Ghanshyampur,BIHAR,Darbhanga
1317,Kiratpur,BIHAR,Darbhanga
1318,Gora Bauram,BIHAR,Darbhanga
1319,Kusheshwar Asthan,BIHAR,Darbhanga
1320,Kusheshwar Asthan Purbi,BIHAR,Darbhanga
1322,Sahebganj,BIHAR,Muzaffarpur
1323,Baruraj (Motipur),BIHAR,Muzaffarpur
1324,Paroo,BIHAR,Muzaffarpur
1325,Saraiya,BIHAR,Muzaffarpur
1326,Marwan,BIHAR,Muzaffarpur
1327,Kanti,BIHAR,Muzaffarpur
1328,Minapur,BIHAR,Muzaffarpur
1329,Bochaha,BIHAR,Muzaffarpur
1330,Aurai,BIHAR,Muzaffarpur
1331,Katra,BIHAR,Muzaffarpur
1332,Gaighat,BIHAR,Muzaffarpur
1333,Bandra,BIHAR,Muzaffarpur
1334,Dholi (Moraul),BIHAR,Muzaffarpur
1335,Musahari,BIHAR,Muzaffarpur
1336,Kurhani,BIHAR,Muzaffarpur
1337,Sakra,BIHAR,Muzaffarpur
1339,Kataiya,BIHAR,Gopalganj
1340,Bijaipur,BIHAR,Gopalganj
1341,Bhorey,BIHAR,Gopalganj
1342,Pachdeori,BIHAR,Gopalganj
1343,Kuchaikote,BIHAR,Gopalganj
1344,phulwaria,BIHAR,Gopalganj
1345,Hathua,BIHAR,Gopalganj
1346,Uchkagaon,BIHAR,Gopalganj
1347,Thawe,BIHAR,Gopalganj
1348,Gopalganj,BIHAR,Gopalganj
1349,Manjha,BIHAR,Gopalganj
1350,Barauli,BIHAR,Gopalganj
